Price,Close
Ticker,TSLA
Date,
2022-06-13,216.75999450683594
2022-06-20,245.7066650390625
2022-06-27,227.26333618164062
2022-07-04,250.76333618164062
2022-07-11,240.06666564941406
2022-07-18,272.24334716796875
2022-07-25,297.1499938964844
2022-08-01,288.1700134277344
2022-08-08,300.0299987792969
2022-08-15,296.6666564941406
2022-08-22,288.0899963378906
2022-08-29,270.2099914550781
2022-09-05,299.67999267578125
2022-09-12,303.3500061035156
2022-09-19,275.3299865722656
2022-09-26,265.25
2022-10-03,223.07000732421875
2022-10-10,204.99000549316406
2022-10-17,214.44000244140625
2022-10-24,228.52000427246094
2022-10-31,207.47000122070312
2022-11-07,195.97000122070312
2022-11-14,180.19000244140625
2022-11-21,182.86000061035156
2022-11-28,194.86000061035156
2022-12-05,179.0500030517578
2022-12-12,150.22999572753906
2022-12-19,123.1500015258789
2022-12-26,123.18000030517578
2023-01-02,113.05999755859375
2023-01-09,122.4000015258789
2023-01-16,133.4199981689453
2023-01-23,177.89999389648438
2023-01-30,189.97999572753906
2023-02-06,196.88999938964844
2023-02-13,208.30999755859375
2023-02-20,196.8800048828125
2023-02-27,197.7899932861328
2023-03-06,173.44000244140625
2023-03-13,180.1300048828125
2023-03-20,190.41000366210938
2023-03-27,207.4600067138672
2023-04-03,185.05999755859375
2023-04-10,185.0
2023-04-17,165.0800018310547
2023-04-24,164.30999755859375
2023-05-01,170.05999755859375
2023-05-08,167.97999572753906
2023-05-15,180.13999938964844
2023-05-22,193.1699981689453
2023-05-29,213.97000122070312
2023-06-05,244.39999389648438
2023-06-12,260.5400085449219
2023-06-19,256.6000061035156
2023-06-26,261.7699890136719
2023-07-03,274.42999267578125
2023-07-10,281.3800048828125
2023-07-17,260.0199890136719
2023-07-24,266.44000244140625
2023-07-31,253.86000061035156
2023-08-07,242.64999389648438
2023-08-14,215.49000549316406
2023-08-21,238.58999633789062
2023-08-28,245.00999450683594
2023-09-04,248.5
2023-09-11,274.3900146484375
2023-09-18,244.8800048828125
2023-09-25,250.22000122070312
2023-10-02,260.5299987792969
2023-10-09,251.1199951171875
2023-10-16,211.99000549316406
2023-10-23,207.3000030517578
2023-10-30,219.9600067138672
2023-11-06,214.64999389648438
2023-11-13,234.3000030517578
2023-11-20,235.4499969482422
2023-11-27,238.8300018310547
2023-12-04,243.83999633789062
2023-12-11,253.5
2023-12-18,252.5399932861328
2023-12-25,248.47999572753906
2024-01-01,237.49000549316406
2024-01-08,218.88999938964844
2024-01-15,212.19000244140625
2024-01-22,183.25
2024-01-29,187.91000366210938
2024-02-05,193.57000732421875
2024-02-12,199.9499969482422
2024-02-19,191.97000122070312
2024-02-26,202.63999938964844
2024-03-04,175.33999633789062
2024-03-11,163.57000732421875
2024-03-18,170.8300018310547
2024-03-25,175.7899932861328
2024-04-01,164.89999389648438
2024-04-08,171.0500030517578
2024-04-15,147.0500030517578
2024-04-22,168.2899932861328
2024-04-29,181.19000244140625
2024-05-06,168.47000122070312
2024-05-13,177.4600067138672
2024-05-20,179.24000549316406
2024-05-27,178.0800018310547
2024-06-03,177.47999572753906
2024-06-10,178.00999450683594
2024-06-17,183.00999450683594
2024-06-24,197.8800048828125
2024-07-01,251.52000427246094
2024-07-08,248.22999572753906
2024-07-15,239.1999969482422
2024-07-22,219.8000030517578
2024-07-29,207.6699981689453
2024-08-05,200.0
2024-08-12,216.1199951171875
2024-08-19,220.32000732421875
2024-08-26,214.11000061035156
2024-09-02,210.72999572753906
2024-09-09,230.2899932861328
2024-09-16,238.25
2024-09-23,260.4599914550781
2024-09-30,250.0800018310547
2024-10-07,217.8000030517578
2024-10-14,220.6999969482422
2024-10-21,269.19000244140625
2024-10-28,248.97999572753906
2024-11-04,321.2200012207031
2024-11-11,320.7200012207031
2024-11-18,352.55999755859375
2024-11-25,345.1600036621094
2024-12-02,389.2200012207031
2024-12-09,436.2300109863281
2024-12-16,421.05999755859375
2024-12-23,431.6600036621094
2024-12-30,410.44000244140625
2025-01-06,394.739990234375
2025-01-13,426.5
2025-01-20,406.5799865722656
2025-01-27,404.6000061035156
2025-02-03,361.6199951171875
2025-02-10,355.8399963378906
2025-02-17,337.79998779296875
2025-02-24,292.9800109863281
2025-03-03,262.6700134277344
2025-03-10,249.97999572753906
2025-03-17,248.7100067138672
2025-03-24,263.54998779296875
2025-03-31,239.42999267578125
2025-04-07,252.30999755859375
2025-04-14,241.3699951171875
2025-04-21,284.95001220703125
2025-04-28,287.2099914550781
2025-05-05,298.260009765625
2025-05-12,349.9800109863281
2025-05-19,339.3399963378906
2025-05-26,346.4599914550781
2025-06-02,295.1400146484375
2025-06-09,325.30999755859375
2025-06-16,322.1600036621094
2025-06-23,323.6300048828125
2025-06-30,315.3500061035156
2025-07-07,313.510009765625
2025-07-14,329.6499938964844
2025-07-21,316.05999755859375
2025-07-28,302.6300048828125
2025-08-04,329.6499938964844
2025-08-11,330.55999755859375
2025-08-18,340.010009765625
2025-08-25,333.8699951171875
2025-09-01,350.8399963378906
2025-09-08,395.94000244140625
2025-09-15,426.07000732421875
2025-09-22,440.3999938964844
2025-09-29,429.8299865722656
2025-10-06,413.489990234375
2025-10-13,439.30999755859375
2025-10-20,433.7200012207031
2025-10-27,456.55999755859375
2025-11-03,429.5199890136719
2025-11-10,409.0
