Price,Close
Ticker,AMZN
Date,
2023-11-20,146.74000549316406
2023-11-27,147.02999877929688
2023-12-04,147.4199981689453
2023-12-11,149.97000122070312
2023-12-18,153.4199981689453
2023-12-25,151.94000244140625
2024-01-01,145.24000549316406
2024-01-08,154.6199951171875
2024-01-15,155.33999633789062
2024-01-22,159.1199951171875
2024-01-29,171.80999755859375
2024-02-05,174.4499969482422
2024-02-12,169.50999450683594
2024-02-19,174.99000549316406
2024-02-26,178.22000122070312
2024-03-04,175.35000610351562
2024-03-11,174.4199981689453
2024-03-18,178.8699951171875
2024-03-25,180.3800048828125
2024-04-01,185.07000732421875
2024-04-08,186.1300048828125
2024-04-15,174.6300048828125
2024-04-22,179.6199951171875
2024-04-29,186.2100067138672
2024-05-06,187.47999572753906
2024-05-13,184.6999969482422
2024-05-20,180.75
2024-05-27,176.44000244140625
2024-06-03,184.3000030517578
2024-06-10,183.66000366210938
2024-06-17,189.0800018310547
2024-06-24,193.25
2024-07-01,200.0
2024-07-08,194.49000549316406
2024-07-15,183.1300048828125
2024-07-22,182.5
2024-07-29,167.89999389648438
2024-08-05,166.94000244140625
2024-08-12,177.05999755859375
2024-08-19,177.0399932861328
2024-08-26,178.5
2024-09-02,171.38999938964844
2024-09-09,186.49000549316406
2024-09-16,191.60000610351562
2024-09-23,187.97000122070312
2024-09-30,186.50999450683594
2024-10-07,188.82000732421875
2024-10-14,188.99000549316406
2024-10-21,187.8300018310547
2024-10-28,197.92999267578125
2024-11-04,208.17999267578125
2024-11-11,202.61000061035156
2024-11-18,197.1199951171875
2024-11-25,207.88999938964844
2024-12-02,227.02999877929688
2024-12-09,227.4600067138672
2024-12-16,224.9199981689453
2024-12-23,223.75
2024-12-30,224.19000244140625
2025-01-06,218.94000244140625
2025-01-13,225.94000244140625
2025-01-20,234.85000610351562
2025-01-27,237.67999267578125
2025-02-03,229.14999389648438
2025-02-10,228.67999267578125
2025-02-17,216.5800018310547
2025-02-24,212.27999877929688
2025-03-03,199.25
2025-03-10,197.9499969482422
2025-03-17,196.2100067138672
2025-03-24,192.72000122070312
2025-03-31,171.0
2025-04-07,184.8699951171875
2025-04-14,172.61000061035156
2025-04-21,188.99000549316406
2025-04-28,189.97999572753906
2025-05-05,193.05999755859375
2025-05-12,205.58999633789062
2025-05-19,200.99000549316406
2025-05-26,205.00999450683594
2025-06-02,213.57000732421875
2025-06-09,212.10000610351562
2025-06-16,209.69000244140625
2025-06-23,223.3000030517578
2025-06-30,223.41000366210938
2025-07-07,225.02000427246094
2025-07-14,226.1300048828125
2025-07-21,231.44000244140625
2025-07-28,214.75
2025-08-04,222.69000244140625
2025-08-11,231.02999877929688
2025-08-18,228.83999633789062
2025-08-25,229.0
2025-09-01,232.3300018310547
2025-09-08,228.14999389648438
2025-09-15,231.47999572753906
2025-09-22,219.77999877929688
2025-09-29,219.50999450683594
2025-10-06,216.3699951171875
2025-10-13,213.0399932861328
2025-10-20,224.2100067138672
2025-10-27,244.22000122070312
2025-11-03,244.41000366210938
2025-11-10,242.97000122070312
